time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
98.7500,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
98.8000,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
98.8500,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
98.9000,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
98.9500,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
99.0000,0.0000,48.0000,0.0000,24.0000,36.0000,48.0000,0.0000,82.0000,27.0810
99.0500,0.0000,47.3050,0.0000,23.3050,36.6950,48.6950,0.0000,81.3050,26.3860
99.1000,0.0000,44.1907,0.0000,20.1907,39.8093,51.8093,0.0000,78.1907,23.2717
99.1500,0.0000,39.8093,0.0000,15.8093,44.1907,56.1907,0.0000,73.8093,18.8903
99.2000,0.0000,36.6950,0.0000,12.6950,47.3050,59.3050,0.0000,70.6950,15.7761
99.2500,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.3000,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.3500,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.4000,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.4500,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.5000,0.0000,36.0000,0.0000,12.0000,48.0000,60.0000,0.0000,70.0000,15.0810
99.5500,0.0000,33.9149,2.0851,12.6950,45.2198,56.5248,4.3440,71.0426,16.6201
99.6000,0.0000,24.5722,11.4278,15.8093,32.7629,40.9536,23.8080,75.7139,23.5162
99.6500,0.0000,11.4278,24.5722,20.1907,15.2371,19.0464,51.1920,82.2861,33.2184
99.7000,0.0000,2.0851,33.9149,23.3050,2.7802,3.4752,70.6560,86.9574,40.1146
