time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
15.7000,0.0000,47.6048,22.0021,37.4333,44.1521
15.7500,0.0000,47.6021,22.2496,37.3893,44.2868
15.8000,0.0000,47.5978,22.5049,37.3445,44.4195
15.8500,0.0000,47.5913,22.7680,37.2988,44.5504
15.9000,0.0000,47.5823,23.0386,37.2522,44.6792
15.9500,0.0000,47.5705,23.3166,37.2047,44.8062
16.0000,0.0000,47.5556,23.6018,37.1563,44.9312
16.0500,0.0000,47.5372,23.8942,37.1070,45.0543
16.1000,0.0000,47.5152,24.1934,37.0568,45.1754
16.1500,0.0000,47.4892,24.4993,37.0057,45.2946
16.2000,0.0000,47.4590,24.8118,36.9537,45.4118
16.2500,0.0000,47.4245,25.1305,36.9009,45.5271
16.3000,0.0000,47.3855,25.4553,36.8472,45.6404
16.3500,0.0000,47.3419,25.7859,36.7926,45.7518
16.4000,0.0000,47.2934,26.1222,36.7372,45.8612
16.4500,0.0000,47.2401,26.4638,36.6809,45.9686
16.5000,0.0000,47.1818,26.8106,36.6237,46.0741
16.5500,0.0000,47.1185,27.1622,36.5657,46.1776
16.6000,0.0000,47.0501,27.5185,36.5068,46.2791
16.6500,0.0000,46.9765,27.8791,36.4471,46.3787
16.7000,0.0000,46.8979,28.2438,36.3866,46.4764
16.7500,0.0000,46.8141,28.6122,36.3252,46.5721
16.8000,0.0000,46.7252,28.9842,36.2630,46.6658
16.8500,0.0000,46.6312,29.3595,36.2000,46.7576
16.9000,0.0000,46.5323,29.7377,36.1362,46.8475
16.9500,0.0000,46.4284,30.1185,36.0716,46.9354
17.0000,0.0000,46.3197,30.5017,36.0062,47.0214
17.0500,0.0000,46.2062,30.8869,35.9400,47.1054
17.1000,0.0000,46.0881,31.2740,35.8731,47.1876
17.1500,0.0000,45.9654,31.6624,35.8053,47.2678
17.2000,0.0000,45.8384,32.0521,35.7368,47.3461
17.2500,0.0000,45.7071,32.4426,35.6676,47.4225
17.3000,0.0000,45.5718,32.8336,35.5976,47.4971
17.3500,0.0000,45.4325,33.2248,35.5268,47.5697
17.4000,0.0000,45.2896,33.6160,35.4554,47.6405
17.4500,0.0000,45.1431,34.0068,35.3832,47.7094
17.5000,0.0000,44.9932,34.3969,35.3103,47.7765
17.5500,0.0000,44.8402,34.7861,35.2367,47.8417
17.6000,0.0000,44.6843,35.1739,35.1624,47.9051
17.6500,0.0000,44.5256,35.5601,35.0875,47.9667
17.7000,0.0000,44.3645,35.9444,35.0119,48.0265
17.7500,0.0000,44.2011,36.3265,34.9356,48.0845
17.8000,0.0000,44.0357,36.7061,34.8587,48.1407
17.8500,0.0000,43.8685,37.0829,34.7811,48.1952
17.9000,0.0000,43.6998,37.4566,34.7029,48.2479
17.9500,0.0000,43.5298,37.8269,34.6241,48.2989
18.0000,0.0000,43.3588,38.1936,34.5447,48.3482
18.0500,0.0000,43.1870,38.5564,34.4647,48.3958
18.1000,0.0000,43.0146,38.9149,34.3841,48.4417
18.1500,0.0000,42.8420,39.2690,34.3030,48.4860
18.2000,0.0000,42.6694,39.6183,34.2213,48.5286
18.2500,0.0000,42.4970,39.9626,34.1390,48.5696
18.3000,0.0000,42.3252,40.3017,34.0563,48.6090
18.3500,0.0000,42.1541,40.6353,33.9730,48.6469
18.4000,0.0000,41.9840,40.9632,33.8891,48.6831
18.4500,0.0000,41.8151,41.2851,33.8048,48.7179
18.5000,0.0000,41.6478,41.6008,33.7200,48.7511
18.5500,0.0000,41.4822,41.9101,33.6348,48.7829
18.6000,0.0000,41.3186,42.2129,33.5491,48.8132
18.6500,0.0000,41.1573,42.5088,33.4629,48.8420
18.7000,0.0000,40.9984,42.7977,33.3763,48.8695
18.7500,0.0000,40.8422,43.0795,33.2893,48.8956
18.8000,0.0000,40.6889,43.3540,33.2019,48.9203
18.8500,0.0000,40.5387,43.6210,33.1141,48.9437
18.9000,0.0000,40.3919,43.8803,33.0259,48.9657
18.9500,0.0000,40.2486,44.1319,32.9373,48.9866
19.0000,0.0000,40.1090,44.3756,32.8484,49.0061
19.0500,0.0000,39.9733,44.6112,32.7592,49.0245
19.1000,0.0000,39.8416,44.8388,32.6696,49.0417
19.1500,0.0000,39.7142,45.0582,32.5798,49.0577
19.2000,0.0000,39.5911,45.2693,32.4896,49.0727
19.2500,0.0000,39.4726,45.4720,32.3992,49.0865
19.3000,0.0000,39.3586,45.6664,32.3084,49.0993
19.3500,0.0000,39.2495,45.8524,32.2175,49.1111
19.4000,0.0000,39.1451,46.0299,32.1263,49.1219
19.4500,0.0000,39.0457,46.1989,32.0348,49.1318
19.5000,0.0000,38.9513,46.3596,31.9432,49.1408
19.5500,0.0000,38.8619,46.5118,31.8514,49.1489
19.6000,0.0000,38.7776,46.6556,31.7593,49.1562
19.6500,0.0000,38.6985,46.7911,31.6672,49.1628
19.7000,0.0000,38.6245,46.9184,31.5748,49.1685
19.7500,0.0000,38.5556,47.0375,31.4824,49.1736
19.8000,0.0000,38.4918,47.1486,31.3898,49.1780
19.8500,0.0000,38.4330,47.2517,31.2971,49.1818
19.9000,0.0000,38.3792,47.3471,31.2043,49.1850
19.9500,0.0000,38.3303,47.4348,31.1114,49.1877
20.0000,0.0000,38.2862,47.5151,31.0184,49.1899
20.0500,0.0000,38.2468,47.5881,30.9254,49.1917
20.1000,0.0000,38.2119,47.6541,30.8324,49.1931
20.1500,0.0000,38.1813,47.7133,30.7394,49.1941
20.2000,0.0000,38.1550,47.7659,30.6463,49.1948
20.2500,0.0000,38.1325,47.8123,30.5533,49.1953
20.3000,0.0000,38.1138,47.8527,30.4603,49.1956
20.3500,0.0000,38.0986,47.8875,30.3673,49.1957
20.4000,0.0000,38.0865,47.9170,30.2744,49.1958
20.4500,0.0000,38.0773,47.9415,30.1815,49.1958
20.5000,0.0000,38.0706,47.9615,30.0888,49.1954
20.5500,0.0000,38.0660,47.9773,29.9961,49.1933
20.6000,0.0000,38.0633,47.9894,29.9035,49.1883
