time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
12.2000,0.0000,51.0684,92.4306,81.7138,27.5127
12.2500,0.0000,50.6869,92.4608,81.8150,27.5504
12.3000,0.0000,50.3018,92.4847,81.9074,27.5867
12.3500,0.0000,49.9132,92.5033,81.9913,27.6214
12.4000,0.0000,49.5213,92.5172,82.0672,27.6540
12.4500,0.0000,49.1263,92.5270,82.1355,27.6844
12.5000,0.0000,48.7284,92.5333,82.1964,27.7126
12.5500,0.0000,48.3270,92.5366,82.2506,27.7384
12.6000,0.0000,47.9218,92.5372,82.2985,27.7619
12.6500,0.0000,47.5123,92.5355,82.3408,27.7832
12.7000,0.0000,47.0982,92.5319,82.3779,27.8023
12.7500,0.0000,46.6795,92.5266,82.4106,27.8194
12.8000,0.0000,46.2559,92.5198,82.4395,27.8347
12.8500,0.0000,45.8274,92.5116,82.4655,27.8485
12.9000,0.0000,45.3941,92.5015,82.4892,27.8609
12.9500,0.0000,44.9561,92.4885,82.5116,27.8722
13.0000,0.0000,44.5136,92.4718,82.5336,27.8828
13.0500,0.0000,44.0667,92.4503,82.5559,27.8929
13.1000,0.0000,43.6161,92.4233,82.5788,27.9030
13.1500,0.0000,43.1622,92.3898,82.6024,27.9138
13.2000,0.0000,42.7057,92.3490,82.6269,27.9258
13.2500,0.0000,42.2473,92.3001,82.6523,27.9397
13.3000,0.0000,41.7877,92.2422,82.6788,27.9561
13.3500,0.0000,41.3277,92.1746,82.7066,27.9755
13.4000,0.0000,40.8679,92.0966,82.7355,27.9986
13.4500,0.0000,40.4092,92.0074,82.7652,28.0260
13.5000,0.0000,39.9523,91.9063,82.7949,28.0583
13.5500,0.0000,39.4980,91.7929,82.8244,28.0959
13.6000,0.0000,39.0471,91.6664,82.8534,28.1399
13.6500,0.0000,38.6005,91.5263,82.8820,28.1908
13.7000,0.0000,38.1588,91.3722,82.9101,28.2495
13.7500,0.0000,37.7228,91.2036,82.9378,28.3166
13.8000,0.0000,37.2933,91.0201,82.9651,28.3928
13.8500,0.0000,36.8709,90.8213,82.9918,28.4786
13.9000,0.0000,36.4565,90.6069,83.0179,28.5747
13.9500,0.0000,36.0506,90.3767,83.0433,28.6815
14.0000,0.0000,35.6539,90.1305,83.0680,28.7995
14.0500,0.0000,35.2669,89.8681,83.0919,28.9289
14.1000,0.0000,34.8902,89.5894,83.1147,29.0702
14.1500,0.0000,34.5242,89.2944,83.1365,29.2237
14.2000,0.0000,34.1696,88.9831,83.1571,29.3894
14.2500,0.0000,33.8265,88.6555,83.1762,29.5676
14.3000,0.0000,33.4953,88.3118,83.1938,29.7583
14.3500,0.0000,33.1764,87.9520,83.2096,29.9615
14.4000,0.0000,32.8699,87.5764,83.2234,30.1772
14.4500,0.0000,32.5760,87.1854,83.2350,30.4053
14.5000,0.0000,32.2947,86.7790,83.2441,30.6455
14.5500,0.0000,32.0261,86.3578,83.2506,30.8978
14.6000,0.0000,31.7707,85.9222,83.2545,31.1620
14.6500,0.0000,31.5289,85.4725,83.2556,31.4380
14.7000,0.0000,31.3012,85.0092,83.2541,31.7258
14.7500,0.0000,31.0879,84.5330,83.2499,32.0253
14.8000,0.0000,30.8895,84.0444,83.2431,32.3361
14.8500,0.0000,30.7061,83.5439,83.2337,32.6581
14.9000,0.0000,30.5381,83.0323,83.2217,32.9910
14.9500,0.0000,30.3856,82.5101,83.2070,33.3345
15.0000,0.0000,30.2489,81.9783,83.1897,33.6882
15.0500,0.0000,30.1279,81.4374,83.1697,34.0518
15.1000,0.0000,30.0230,80.8886,83.1463,34.4248
15.1500,0.0000,29.9342,80.3329,83.1187,34.8071
15.2000,0.0000,29.8617,79.7713,83.0864,35.1981
15.2500,0.0000,29.8053,79.2050,83.0490,35.5975
15.3000,0.0000,29.7652,78.6349,83.0059,36.0049
15.3500,0.0000,29.7412,78.0622,82.9568,36.4197
15.4000,0.0000,29.7332,77.4878,82.9016,36.8414
15.4500,0.0000,29.7410,76.9130,82.8401,37.2696
15.5000,0.0000,29.7642,76.3385,82.7721,37.7036
15.5500,0.0000,29.8027,75.7656,82.6977,38.1429
15.6000,0.0000,29.8560,75.1951,82.6167,38.5869
15.6500,0.0000,29.9237,74.6281,82.5294,39.0350
15.7000,0.0000,30.0054,74.0654,82.4357,39.4865
15.7500,0.0000,30.1006,73.5080,82.3360,39.9409
15.8000,0.0000,30.2087,72.9567,82.2302,40.3975
15.8500,0.0000,30.3290,72.4123,82.1187,40.8557
15.9000,0.0000,30.4611,71.8757,82.0017,41.3149
15.9500,0.0000,30.6042,71.3475,81.8795,41.7745
16.0000,0.0000,30.7575,70.8284,81.7522,42.2340
16.0500,0.0000,30.9204,70.3191,81.6203,42.6927
16.1000,0.0000,31.0921,69.8204,81.4842,43.1500
16.1500,0.0000,31.2717,69.3334,81.3446,43.6053
16.2000,0.0000,31.4584,68.8588,81.2021,44.0578
16.2500,0.0000,31.6514,68.3975,81.0573,44.5071
16.3000,0.0000,31.8498,67.9503,80.9108,44.9526
16.3500,0.0000,32.0526,67.5179,80.7632,45.3937
16.4000,0.0000,32.2590,67.1008,80.6153,45.8300
16.4500,0.0000,32.4681,66.6996,80.4675,46.2611
16.5000,0.0000,32.6789,66.3147,80.3206,46.6867
16.5500,0.0000,32.8905,65.9466,80.1752,47.1064
16.6000,0.0000,33.1019,65.5958,80.0318,47.5204
16.6500,0.0000,33.3123,65.2626,79.8911,47.9288
16.7000,0.0000,33.5208,64.9474,79.7535,48.3318
16.7500,0.0000,33.7271,64.6504,79.6198,48.7296
16.8000,0.0000,33.9315,64.3714,79.4902,49.1226
16.8500,0.0000,34.1342,64.1105,79.3655,49.5113
16.9000,0.0000,34.3354,63.8674,79.2460,49.8963
16.9500,0.0000,34.5356,63.6416,79.1322,50.2781
17.0000,0.0000,34.7354,63.4325,79.0245,50.6576
17.0500,0.0000,34.9352,63.2395,78.9232,51.0354
17.1000,0.0000,35.1347,63.0628,78.8287,51.4116
17.1500,0.0000,35.3334,62.9025,78.7414,51.7859
17.2000,0.0000,35.5308,62.7588,78.6614,52.1580
17.2500,0.0000,35.7265,62.6318,78.5890,52.5279
17.3000,0.0000,35.9198,62.5218,78.5244,52.8952
17.3500,0.0000,36.1102,62.4286,78.4677,53.2596
17.4000,0.0000,36.2971,62.3523,78.4190,53.6211
17.4500,0.0000,36.4800,62.2929,78.3783,53.9792
17.5000,0.0000,36.6580,62.2502,78.3458,54.3338
17.5500,0.0000,36.8308,62.2242,78.3213,54.6846
17.6000,0.0000,36.9981,62.2146,78.3047,55.0314
17.6500,0.0000,37.1599,62.2212,78.2959,55.3739
17.7000,0.0000,37.3161,62.2437,78.2948,55.7120
17.7500,0.0000,37.4666,62.2817,78.3011,56.0452
17.8000,0.0000,37.6115,62.3350,78.3145,56.3735
17.8500,0.0000,37.7508,62.4030,78.3348,56.6966
17.9000,0.0000,37.8843,62.4853,78.3615,57.0142
17.9500,0.0000,38.0123,62.5813,78.3943,57.3263
18.0000,0.0000,38.1347,62.6905,78.4326,57.6324
18.0500,0.0000,38.2517,62.8121,78.4760,57.9326
18.1000,0.0000,38.3644,62.9453,78.5241,58.2268
18.1500,0.0000,38.4738,63.0893,78.5763,58.5152
18.2000,0.0000,38.5808,63.2430,78.6323,58.7978
18.2500,0.0000,38.6863,63.4056,78.6913,59.0747
18.3000,0.0000,38.7911,63.5760,78.7529,59.3460
18.3500,0.0000,38.8959,63.7531,78.8162,59.6118
18.4000,0.0000,39.0012,63.9357,78.8807,59.8721
18.4500,0.0000,39.1077,64.1227,78.9455,60.1271
18.5000,0.0000,39.2158,64.3127,79.0099,60.3769
18.5500,0.0000,39.3258,64.5046,79.0729,60.6215
18.6000,0.0000,39.4384,64.6969,79.1339,60.8611
18.6500,0.0000,39.5536,64.8888,79.1921,61.0958
18.7000,0.0000,39.6719,65.0805,79.2481,61.3256
18.7500,0.0000,39.7935,65.2725,79.3023,61.5508
18.8000,0.0000,39.9187,65.4651,79.3552,61.7716
