time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
7.6500,0.0000,68.3160,33.8540,42.0548,48.9659,35.5363,54.2119,18.7186,56.9565
7.7000,0.0000,73.9359,34.2283,37.8758,48.6313,36.7438,63.5025,13.9396,54.3318
7.7500,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
7.8000,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
7.8500,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
7.9000,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
7.9500,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
8.0000,0.0000,75.1901,34.3119,36.9431,48.5567,37.0133,65.5760,12.8730,53.7460
8.0500,0.0000,73.7900,35.0514,37.3052,48.2797,36.8487,65.1366,13.3922,53.8993
8.1000,0.0000,67.5167,38.3647,38.9275,47.0387,36.1109,63.1675,15.7187,54.5862
8.1500,0.0000,58.6906,43.0263,41.2099,45.2927,35.0729,60.3972,18.9919,55.5525
8.2000,0.0000,52.4173,46.3397,42.8321,44.0517,34.3351,58.4281,21.3185,56.2394
8.2500,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.3000,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.3500,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.4000,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.4500,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.5000,0.0000,51.0172,47.0792,43.1942,43.7747,34.1704,57.9886,21.8377,56.3927
8.5500,0.0000,51.5490,46.6994,43.9412,44.8889,35.1315,57.2550,23.3528,56.3831
8.6000,0.0000,53.9319,44.9974,47.2882,49.8812,39.4375,53.9682,30.1415,56.3401
8.6500,0.0000,57.2844,42.6028,51.9972,56.9049,45.4956,49.3439,39.6926,56.2796
8.7000,0.0000,59.6673,40.9008,55.3442,61.8972,49.8016,46.0570,46.4813,56.2366
8.7500,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
8.8000,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
8.8500,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
8.9000,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
8.9500,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
9.0000,0.0000,60.1991,40.5209,56.0912,63.0114,50.7627,45.3234,47.9964,56.2270
9.0500,0.0000,60.8450,41.4813,56.3285,62.4191,50.6415,47.2673,49.4402,56.5887
9.1000,0.0000,63.7391,45.7845,57.3918,59.7654,50.0984,55.9768,55.9095,58.2090
9.1500,0.0000,67.8109,51.8385,58.8877,56.0319,49.3344,68.2304,65.0112,60.4888
9.2000,0.0000,70.7051,56.1417,59.9510,53.3781,48.7913,76.9399,71.4805,62.1092
9.2500,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.3000,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.3500,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.4000,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.4500,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.5000,0.0000,71.3510,57.1020,60.1883,52.7859,48.6701,78.8838,72.9244,62.4708
9.5500,0.0000,72.5944,57.8432,60.9351,53.0885,49.4081,78.3678,70.9806,62.8966
9.6000,0.0000,78.1658,61.1639,64.2811,54.4447,52.7150,76.0558,62.2714,64.8045
9.6500,0.0000,86.0041,65.8358,68.9887,56.3526,57.3675,72.8032,50.0184,67.4888
9.7000,0.0000,91.5755,69.1565,72.3348,57.7087,60.6743,70.4912,41.3092,69.3967
9.7500,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
9.8000,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
9.8500,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
9.9000,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
9.9500,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
10.0000,0.0000,92.8189,69.8976,73.0815,58.0114,61.4124,69.9752,39.3654,69.8225
10.0500,0.0000,91.0123,68.8867,72.8070,59.4606,62.7802,69.2150,41.6620,68.3706
10.1000,0.0000,82.9179,64.3568,71.5771,65.9542,68.9092,65.8085,51.9521,61.8652
10.1500,0.0000,71.5297,57.9838,69.8468,75.0900,77.5321,61.0160,66.4293,52.7127
10.2000,0.0000,63.4352,53.4540,68.6169,81.5836,83.6610,57.6095,76.7195,46.2072
10.2500,0.0000,61.6287,52.4430,68.3424,83.0328,85.0289,56.8493,79.0160,44.7553
